"tipo_alteracao";"categoria_alteracao";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"derivados_tempo";"966501";"1-1991412";"prazo_homolog_licitacao_calc";"2025-09-27";"2026-06-01"
"alterado";"derivados_tempo";"966501";"1-1991412";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966501";"1-1991412";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966502";"1-1991151";"prazo_pub_licitacao_calc";"2025-07-12";""
"alterado";"derivados_tempo";"966502";"1-1991151";"prazo_homolog_licitacao_calc";"2025-07-19";"2026-06-01"
"alterado";"derivados_tempo";"966502";"1-1991151";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966502";"1-1991151";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966503";"1-1990702";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966504";"1-1990703";"prazo_pub_licitacao_calc";"2026-03-26";""
"alterado";"derivados_tempo";"966504";"1-1990703";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966504";"1-1990703";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966505";"1-1990705";"prazo_pub_licitacao_calc";"2026-03-27";""
"alterado";"derivados_tempo";"966505";"1-1990705";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966505";"1-1990705";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966506";"1-1990706";"prazo_pub_licitacao_calc";"2026-03-26";""
"alterado";"derivados_tempo";"966506";"1-1990706";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966506";"1-1990706";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966508";"1-1990707";"prazo_pub_licitacao_calc";"2026-03-26";""
"alterado";"derivados_tempo";"966508";"1-1990707";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966508";"1-1990707";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966509";"1-1991721";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966509";"1-1991721";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966509";"1-1991721";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966510";"1-1991065";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966510";"1-1991065";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966510";"1-1991065";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966511";"1-1990735";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966511";"1-1990735";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966511";"1-1990735";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966512";"1-1990844";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966512";"1-1990844";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966512";"1-1990844";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966513";"1-1990794";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966513";"1-1990794";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966513";"1-1990794";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966514";"1-1990741";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966514";"1-1990741";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966514";"1-1990741";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966515";"1-1990750";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966515";"1-1990750";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966515";"1-1990750";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966516";"1-1991723";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966516";"1-1991723";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966516";"1-1991723";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966518";"1-1991725";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966518";"1-1991725";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966518";"1-1991725";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966519";"1-1990991";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966519";"1-1990991";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966519";"1-1990991";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966520";"1-1991002";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966520";"1-1991002";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966520";"1-1991002";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966521";"1-1991073";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966521";"1-1991073";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966521";"1-1991073";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966522";"1-1990757";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966522";"1-1990757";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966522";"1-1990757";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966523";"1-1990769";"prazo_pub_licitacao_calc";"2026-02-24";""
"alterado";"derivados_tempo";"966523";"1-1990769";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966523";"1-1990769";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966524";"1-1991899";"prazo_pub_licitacao_calc";"2025-07-04";""
"alterado";"derivados_tempo";"966524";"1-1991899";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966524";"1-1991899";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966525";"1-1992069";"prazo_pub_licitacao_calc";"2026-03-05";""
"alterado";"derivados_tempo";"966525";"1-1992069";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966525";"1-1992069";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966526";"1-1990708";"prazo_pub_licitacao_calc";"2026-03-26";""
"alterado";"derivados_tempo";"966526";"1-1990708";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966526";"1-1990708";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966538";"1-1992042";"prazo_pub_licitacao_calc";"2026-05-12";""
"alterado";"derivados_tempo";"966538";"1-1992042";"prazo_homolog_licitacao_calc";"2026-06-25";"2026-06-01"
"alterado";"derivados_tempo";"966538";"1-1992042";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966538";"1-1992042";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966540";"1-1991663";"prazo_pub_licitacao_calc";"2025-09-10";""
"alterado";"derivados_tempo";"966540";"1-1991663";"prazo_homolog_licitacao_calc";"2026-07-10";"2026-06-01"
"alterado";"derivados_tempo";"966540";"1-1991663";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966540";"1-1991663";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"966541";"1-1991697";"prazo_pub_licitacao_calc";"2025-09-10";""
"alterado";"derivados_tempo";"966541";"1-1991697";"prazo_homolog_licitacao_calc";"2026-07-21";"2026-06-01"
"alterado";"derivados_tempo";"966541";"1-1991697";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966541";"1-1991697";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"966542";"1-1991424";"prazo_pub_licitacao_calc";"2026-04-25";""
"alterado";"derivados_tempo";"966542";"1-1991424";"prazo_homolog_licitacao_calc";"2026-07-21";"2026-06-01"
"alterado";"derivados_tempo";"966542";"1-1991424";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966542";"1-1991424";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"966543";"1-1991699";"prazo_pub_licitacao_calc";"2026-04-25";""
"alterado";"derivados_tempo";"966543";"1-1991699";"prazo_homolog_licitacao_calc";"2026-07-21";"2026-06-01"
"alterado";"derivados_tempo";"966543";"1-1991699";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966543";"1-1991699";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"966544";"1-1991748";"prazo_pub_licitacao_calc";"2025-12-11";""
"alterado";"derivados_tempo";"966544";"1-1991748";"prazo_homolog_licitacao_calc";"2026-02-03";"2026-06-01"
"alterado";"derivados_tempo";"966544";"1-1991748";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966544";"1-1991748";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966545";"1-1990807";"prazo_pub_licitacao_calc";"2025-10-08";""
"alterado";"derivados_tempo";"966545";"1-1990807";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966545";"1-1990807";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966546";"1-1991530";"prazo_pub_licitacao_calc";"2026-01-24";""
"alterado";"derivados_tempo";"966546";"1-1991530";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966546";"1-1991530";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966547";"1-1998328";"prazo_pub_licitacao_calc";"2025-08-13";""
"alterado";"derivados_tempo";"966547";"1-1998328";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966547";"1-1998328";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966548";"1-1986691";"prazo_pub_licitacao_calc";"2025-08-08";""
"alterado";"derivados_tempo";"966548";"1-1986691";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966548";"1-1986691";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966549";"1-1989892";"prazo_pub_licitacao_calc";"2025-09-20";""
"alterado";"derivados_tempo";"966549";"1-1989892";"status_regra_casa_civil_calc";"Não cumpriu";"Cumpriu"
"alterado";"derivados_tempo";"966549";"1-1989892";"prazo_homolog_licitacao_calc";"2026-02-04";"2026-06-01"
"alterado";"derivados_tempo";"966549";"1-1989892";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966549";"1-1989892";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966550";"1-1991179";"prazo_pub_licitacao_calc";"2025-09-03";""
"alterado";"derivados_tempo";"966550";"1-1991179";"prazo_homolog_licitacao_calc";"2023-11-18";"2026-06-01"
"alterado";"derivados_tempo";"966550";"1-1991179";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966550";"1-1991179";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966551";"1-1991129";"prazo_pub_licitacao_calc";"2026-01-24";""
"alterado";"derivados_tempo";"966551";"1-1991129";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966551";"1-1991129";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966552";"1-1999557";"prazo_pub_licitacao_calc";"2025-09-27";""
"alterado";"derivados_tempo";"966552";"1-1999557";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966552";"1-1999557";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966553";"1-1984398";"prazo_pub_licitacao_calc";"2025-01-22";""
"alterado";"derivados_tempo";"966553";"1-1984398";"prazo_homolog_licitacao_calc";"2024-08-15";"2026-06-01"
"alterado";"derivados_tempo";"966553";"1-1984398";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966553";"1-1984398";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966554";"1-1986822";"prazo_pub_licitacao_calc";"2026-01-21";""
"alterado";"derivados_tempo";"966554";"1-1986822";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966554";"1-1986822";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966555";"1-1991091";"prazo_pub_licitacao_calc";"2025-09-23";""
"alterado";"derivados_tempo";"966555";"1-1991091";"prazo_homolog_licitacao_calc";"2026-05-09";"2026-06-01"
"alterado";"derivados_tempo";"966555";"1-1991091";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966555";"1-1991091";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966556";"1-1987098";"prazo_pub_licitacao_calc";"2025-03-06";""
"alterado";"derivados_tempo";"966556";"1-1987098";"prazo_homolog_licitacao_calc";"2024-03-05";"2026-06-01"
"alterado";"derivados_tempo";"966556";"1-1987098";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966556";"1-1987098";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966557";"1-1991876";"prazo_pub_licitacao_calc";"2026-02-04";""
"alterado";"derivados_tempo";"966557";"1-1991876";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966557";"1-1991876";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966558";"1-1992090";"prazo_pub_licitacao_calc";"2026-07-25";""
"alterado";"derivados_tempo";"966558";"1-1992090";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966558";"1-1992090";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"966559";"1-1991196";"prazo_pub_licitacao_calc";"2026-07-17";""
"alterado";"derivados_tempo";"966559";"1-1991196";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966559";"1-1991196";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"966586";"1-1991198";"prazo_pub_licitacao_calc";"2025-07-16";""
"alterado";"derivados_tempo";"966586";"1-1991198";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966586";"1-1991198";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966587";"1-1990318";"prazo_pub_licitacao_calc";"2025-06-02";""
"alterado";"derivados_tempo";"966587";"1-1990318";"prazo_homolog_licitacao_calc";"2025-10-09";"2026-06-01"
"alterado";"derivados_tempo";"966587";"1-1990318";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966587";"1-1990318";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966588";"1-1992095";"prazo_pub_licitacao_calc";"2025-08-27";""
"alterado";"derivados_tempo";"966588";"1-1992095";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966588";"1-1992095";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966590";"1-1991904";"prazo_pub_licitacao_calc";"2025-10-16";""
"alterado";"derivados_tempo";"966590";"1-1991904";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966590";"1-1991904";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966591";"1-1983825";"prazo_pub_licitacao_calc";"2025-12-20";""
"alterado";"derivados_tempo";"966591";"1-1983825";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966591";"1-1983825";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966593";"1-1984690";"prazo_pub_licitacao_calc";"2025-07-25";""
"alterado";"derivados_tempo";"966593";"1-1984690";"prazo_homolog_licitacao_calc";"2025-12-04";"2026-06-01"
"alterado";"derivados_tempo";"966593";"1-1984690";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966593";"1-1984690";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966594";"1-1999307";"prazo_pub_licitacao_calc";"2025-04-29";""
"alterado";"derivados_tempo";"966594";"1-1999307";"prazo_homolog_licitacao_calc";"2025-07-26";"2026-06-01"
"alterado";"derivados_tempo";"966594";"1-1999307";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966594";"1-1999307";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966596";"1-1990870";"prazo_pub_licitacao_calc";"2025-09-04";""
"alterado";"derivados_tempo";"966596";"1-1990870";"prazo_homolog_licitacao_calc";"2026-04-01";"2026-06-01"
"alterado";"derivados_tempo";"966596";"1-1990870";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966596";"1-1990870";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966598";"1-1991414";"prazo_pub_licitacao_calc";"2025-01-17";""
"alterado";"derivados_tempo";"966598";"1-1991414";"prazo_homolog_licitacao_calc";"2026-01-27";"2026-06-01"
"alterado";"derivados_tempo";"966598";"1-1991414";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966598";"1-1991414";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966599";"1-1988039";"prazo_pub_licitacao_calc";"2025-10-04";""
"alterado";"derivados_tempo";"966599";"1-1988039";"prazo_homolog_licitacao_calc";"2025-12-17";"2026-06-01"
"alterado";"derivados_tempo";"966599";"1-1988039";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"966599";"1-1988039";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"966600";"1-1991680";"prazo_pub_licitacao_calc";"2025-09-02";""
"alterado";"derivados_tempo";"966600";"1-1991680";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"966600";"1-1991680";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"966600";"1-1991680";"status_homolog_licitacao_calc";"Inconsistência de base";""
